இந்நகரம் பதின்மூன்றாம் நூற்றாண்டில் (கி.பி 1254-91) வாழ்ந்த மூன்றாம் நரசிம்மன் என்ற மன்னனின் தளபதியான (தண்டநாயக்கா) சோமா என்பவரால் கட்டப்பட்டது.	15	Innagarm pathimoondram nootraandil (ki.pi 1254-91) vaaazhntha moondram narasimman endra mannanin thalapathiyaana (thandanaayakkaa) soma enbavaraala kattapatathu.	15			
2006 ஆம் ஆண்டில் இடம்பெற்ற லெபனான் போரின் போது, இவர், தாரிக் அலி, ஜான் பர்கர், நோம் சொம்ஸ்கி, எடுவர்டோ கலியானோ, நவோமி கிளயேன், ஹரோல்ட் பின்ட்டர், அருந்ததி ராய், ஹோவார்ட் சின் ஆகியோடுடன் சேர்ந்து அறிக்கையொன்றில் கையெழுத்து இட்டார்.	29	2006 aam aandil idampetra lebaban porin pothu, ivar, thaarik ali, John parkar, Nom somsky, edwardo kaliano, Navomi kilayen, harold pinter, Arunthathi roy, hovard sin aakiyorudan sernthu arikaiyondril kaiyezhuthu ittar.	29			
வெளிக்கோடுகளின் மாறுபாட்டினால் பார்வைக் குழப்பம் உண்டாவதாக கிரைய்க்-ஓ பிரியான் கார்ன்ஸ்வீட் மாயத்தோற்றம் உரைக்கிறது.	10	Velikoodukalin maarupaatinaal paarvai kushapam undaavathaaka Krayak-o piriyaan kaarnsvit maayathotram uraikirathu.	10			
வேல்சாமி ஆகியவர்களோடு இணைந்து நடத்தியவர்.	4	Velsami aagiyavarkalodu inainthu nadathiyavar.	4			
சாரநாதன் பொறியியல் கல்லூரி	3	Saaranathan poroyiyal kalloori	3			
செங்குத்தான மூலைவிட்டங்களைக் கொண்ட இணைகரம்(இரண்டாவது குணம்) சாய்சதுரம் ஆகும்.	7	senguthaana moolaivittangkalaik konda inaikaram(irandavathu kunam) saaysathuram aagum.	7			
பணியால் பாதிக்கப்படக்கூடிய சொத்துகளின் உடைமைஉரிமையாளர்கள் அல்லது இயக்குபவர்களிடமிருந்து உரிமையளித்தலைப் பெறுதல்;	8	Paniyaal paathikapadakuudiya sothukalin udaimaiurimaiyaalarkal allathu iyakupavarkalidamirunthu urimaiyalithalai peruthal	8			
மாநில ஆட்சி வழமையாக ஓர் முதலமைச்சரின் கீழ் இயங்காது குடியரசுத் தலைவரின் கீழ் இயங்குவதால் இதனை குடியரசுத்தலைவராட்சி என்று குறிப்பிடுகின்றனர்.	15	Maanila aatchu vazhamaiyaaka oor muthalamaicharin keel iyankathu kudiyarasu thalaivarin keezh iyangkuvathal ithanai kudiyarasuththalaivaraatchi endru kuripidukindranar.	15			
இது புனித சிறில், ஜெரோம் ஆகியோரால் 4 ஆம் நூற்றாண்டில் குறிப்பிடப்பட்டது.	9	Ithu punitha siral, jerom aakiyooraal 4 aam nootraandil kuripidappattathu.	9			
பயணித்தல்	1	Payanithal	1			
ஆனக்காடு வடக்கு	2	Aanakaadu vadaku	2			
'கோ ஆதன் செல்லிரும்பொறை மகன் பெருங்கடுங்கோ மகன் இளங்கடுங்கோ' என்பது அந்தக் கால்வழி வரிசைமுறை.	11	Ko aathan sollirumporai makan perungkadungko makan ilangkadungko enbathu antha kaalvazhi varisaimurai.	11			
வரும் ஆண்டுகளில் மேலும் கூடுதல் கல்வித்திட்டங்களும் ஆய்வு திட்டங்களும் மற்ற இ.தொ.கழகங்களைப் போன்றே வகுக்கப்படும்.	11	Varum aandukalil meelum kooduthal kalvithittangkalim aayvu thittangkalum matra e.tho.kazhakangkalai pondrea vazhangkapadum.	11			
இன்று போர்த்துகலாக இருக்கும் பகுதிகளை உரோமர் கைப்பற்றுவதற்கு ஏறத்தாழ 200 ஆண்டுகள் பிடித்ததுடன், பல இளம் போர்வீரர்களும் தமது உயிர்களை இழந்தனர்.	16	Indru Portugalaaka irukum paguthikalai Uromar kaipatruvatharku eerathaazha 200 aandukal pidiththathudan, pala ilam veerarkalum thamathu uyirkalai izhanthanar.	16			
பண்டைய இயற்சொற்கள் பல அவற்றில் விரவி வந்தமையால் அவற்றைப் பொதுமக்கள் உணர்ந்துகொள்ளும் பொருட்டு நல்லறிஞர்கள் பலர் பாடல்களுக்கு உரை எழுதினர்.	15	Pandaiya iyarsorkal pala avatril viravi vanthamaiyaal avatrai pothumakkal unarnthukollum poruttu nallarinjarkal palar paadalkaluku urai ezhuthinar.	15			
சேரமான் மாரி வெண்கோ, சோழன் இராசசூயம் வேட்ட பெருநற்கிள்ளி, பாண்டியன் கானப்பேரெயில் தந்த உக்கிரப் பெருவழுதி ஆகிய மூவரும் நண்பர்களாகக் கூடி மகிழ்ந்திருக்கக் கண்டு, வானத்து மீன்கள் போலவும், மழையின் திவலைகள் போலவும் உயர்ந்தோங்கிப் பொலிக என வாழ்த்தினார்.	28	Seramaan maari venko, sozhan iraasasuyam veatta perunarkilli, pandiyan kaanaperail thantha ukkira peruvazhuthi aakiya moovarum nanbarkalaaka koodi makizhnthiruka kandu, vaanathu meenkal polavum, mazhaiyin thivalaikal polavum uyarnthongki polika ena vaazhthinaar.	28			
இப்புராணங்களை படிக்கத் தொடங்கிய பொழுதும், படித்து முடித்த பொழுதும் மாகேசுர பூசையை அவசியம் செய்ய வேண்டுமென ஆறுமுக நாவலர் தனது சைவ வினா விடை இரண்டாம் புத்தகத்தில் எடுத்துரைக்கிறார்.	21	Ippuraanangkalai padika thodangkiya pozhuthum padithu muditha pozhuthum maakesura poojaiyai avasiyam seyya veendumena aarumuka naavalar thanathu saiva vinaa vidai irandaam puthakathil eduthuraikiraar.	21			
