ഇന്ത്യാ	india
കമ്പനിക്ക്	companykku
ചാർത്തിക്കിട്ടിയ	charthikittiya
പ്രത്യേകാനൂകൂല്യങ്ങൾക്കെതിിരായി	prathyekanukulyangalkethirayi
വ്യാപാരികളുും	vyaparikalum
ക്രിസ്ത്യൻ	christian
മിഷണറിമാരും	missionerimarum
പല	pala
തരം	tharam
ആരോപണങ്ങളും	aropanangalum
ഉയർത്തി	uyarthi
</s>	</s>
1990കളിൽ	1990kalil
പുനഃരുദ്ധാരണത്തിന്റെ	punarudharanathinte
പാതയിലായിരുന്നു	pathayilairunnu
റോയൽ	royal
എക്സിബിഷൻ	exhibition
മന്ദിരം	mandiram
</s>	</s>
എന്നാൽ	yennal
ഇന്ന്	ennu
ഏതാനും	yethanum
കോശങ്ങൾ	koshangal
മാത്രം	matram
ഒരു	oru
ജീവിയിൽ	jeeviyil
നിന്നെടുത്ത്	ninneduthu
ലക്ഷോപലക്ഷമായി	lakshopalakshamayi
കൾച്ചർ	culture
ചെയ്ത്	cheythu
വൻതോതിൽ	vanthothil
ഈ	ee
വാക്സിനുകൾ	vaccinukal
വികസിപ്പിച്ചെടുക്കാനാവും	vikasipichedukkanavum
</s>	</s>
വിക്ടർ	victor
വൈറ്റ്ചർച്ച്, ജി	white church,g
</s>	</s>
ഈ	ee
സോഫ്റ്റ്വെയറുകൾ	softwarukal
ഉപയോഗിച്ചാണ്	upayogichanu
മറ്റുള്ള	mattulla
കമ്പ്യൂട്ടറുകളുമായുള്ള	computerukalumayulla
ബന്ധം	bantham
ഉപയോക്താവ്	upayokthavu
സാധിച്ചെടുക്കുന്നത്	sadhichedukkunnathu
</s>	</s>
അതിലൂടെ	athiloode
യൗവനാരംഭത്തിലുള്ള	yawanarambhathilulla
പെൺകുട്ടികൾക്ക്	penkuttikalku
അവരുടെ	avarude
പ്രശ്നങ്ങൾ	prashnangal
പങ്കുവെക്കാനായി	panguvaikkanayi
</s>	</s>
പത്മശ്രീ	padmasree
മാണി	mani
മാധവ	madhava
ചാക്യാർ	chakyar
ഉൾപ്പെടെ	ulpede
പ്രഗല്ഭരായ	pragalbharaya
ഗുരുക്കളുടെശിക്ഷണത്തിലാണ്	gurukkaludeshikshanathilanu
കല	kala
പഠിച്ചത്	padichathu
</s>	</s>
ഈ	ee
കാലഘട്ടത്തിൽ	kalakhattathil
സൈനികസന്ധികൾ	sainikasanthikal
കുപ്രചരണം	kupracharanam
ചാരവൃത്തി	chaaravruthi
ആയുധകിടമത്സരം	ayudhakidamalsaram
വ്യവസായിക	vyavasayika
പുരോഗതി	purogathi
ബഹിരാകാശപ്പന്തയം	bahirakashapanthayam
പോലുള്ള	polulla
അത്യാധുനിക	athyadhunika
സാങ്കേതികവിദ്യാ	sankethikavidya
വികസനമത്സരം	vikasanamalsaram
എന്നിവ	yenniva
വഴി	vazhi
പരസ്പരമുള്ള	parasparamulla
ശത്രുത	shathrutha
രണ്ടു	randu
വൻശക്തികളും	vanshakthikalum
പ്രകടമാക്കിപ്പോന്നിരുന്നു	prakadamakkiponnirunnu
</s>	</s>
പിൻചിറകിന്റെ	pinchirakinte
പുറത്ത്	purathu
അരികത്തായി	arikathai
ചെറു	cheru
പുള്ളികളുടെ	pullikalude
നിര	nira
കാണാം	kanaam
</s>	</s>
ഗാന്ധി	gandhi
മെമ്മോറിയൽ	memorial
മ്യൂസിയം	museum
മധുര	madurai
</s>	</s>
ഖുർ‌ആൻ	quran
അദ്ധ്യാപകൻ	adyapakan
എന്നതോടൊപ്പം	ennathodoppam
തന്നെ	thanne
ഉമർ	ummar
മുഖ്താർ	mukthar
മരുഭൂമിയിലെ	marubhoomiyile
യുദ്ധതന്ത്രത്തിൽ	yudhathandrathil
നൈപുണ്യമുള്ള	naipunyamulla
ആളുമായിരുന്നു	aalumairunnu
</s>	</s>
ആനമുട്ട	aanamutta
</s>	</s>
ശിബ്പൂർ	shibpoor
ഓംകാർ	omkaar
നൃത്ത	nirtha
സംഗീത	sangeetha
വിദ്യാലയം	vidyalayam
നടത്തുന്നു	nadathunnu
</s>	</s>
വെളുത്തവർ	veluthavar
എന്നാണ്	yennanu
അവരെ	avare
വിളിച്ചിരുന്നത്	vilichirunnath
</s>	</s>
ഒരു	oru
തണ്ടിലെ	thandile
ഓരോരോ	oororo
ഇലകളായി	elakalaye
ഉണങ്ങിക്കൊണ്ട്	unangikondu
രോഗബാധിതമായതിന്റെ	rogabadhithamayathinte
ആദ്യ	adhya
ലക്ഷണം	lakshanam
അഞ്ചുദിവസത്തിനുള്ളിൽ	anjudivasathinullil
തന്നെ	thanne
കാണിക്കുന്നു	kanikkunnu
</s>	</s>
പത്തനംതിട്ട	pathanamthita
താലൂക്കിൽ	talukkil
ചെറുകോൽ	cherukole
നെടുമ്പയിൽ	nedumbayil
കൊച്ചുകൃഷ്ണനാശാൻ	kochukrishnanashan
1756-1812	1756-1812
എന്ന	yenna
ജ്യോതിശ്ശാസ്ത്രജ്ഞൻ	jyothishasthrajnjan
എഴുതിയ	yezhuthiya
ആറൻമുളവിലാസം	aranmulavilasam
ഹംസപ്പാട്ടിൽനിന്ന്	hamsapattilninnu
ആ	aa
ശിഷ്യപരമ്പരയുടെ	shishyaparambarayude
ഏകദേശജ്ഞാനം	yekadeshanjanam
ലഭിക്കും	labhikum
</s>	</s>
ഇന്റർനെറ്റ്	internet
മൂവി	movie
ഡാറ്റാബേസിൽ	databasil
നിന്ന്	ninnu
ലയൺ	lion
ഫ്യൂച്ട്വാൻഗർ	feuchtwanger
</s>	</s>
പിന്നീട്	pinnedu
അർജ്ജുനൻ	arjunan
സുഭദ്രയെ	subhadraye
തട്ടിക്കൊണ്ടുപോകുകയായിരുന്നില്ല	thattikondupokukayayirunilla
എന്ന	yennu
സ്ഥാപിക്കാനായിരുന്നു	sthapikkanayirunnu
ശ്രീകൃഷ്ണൻ	sreekrishnan
ഈ	ee
വിദ്യ	vidhya
ഉപയോഗിച്ചത്	upayogichathu
</s>	</s>
കേരളത്തിൽ	keralathil
ഇടതുമുന്നണിയിലെ	edathumunnaniyile
രണ്ടാമത്തെ	randamathe
വലിയ	valiya
കക്ഷിയാണ്	kakshiyanu
സി	c
</s>	</s>
ഭൂട്ടാനിലും	bhutanilum
ഇന്ത്യയിൽ	indiayil
ഹിമാലയ	himalaya
പ്രദേശങ്ങളിലും	pradeshangalilum
ആസ്സാമിലും	assamilum
കേരളത്തിന്റെ	keralathinte
ചില	chila
ഭാഗങ്ങളിൽ	bhagangalil
,	,
പ്രത്യേകിച്ച്	prethyekichu
മലബാർ	malabar
പ്രദേശങ്ങളിലും	pradeshangalilum
സാധാരണ	sadharna
കാണപ്പെടുന്നു	kanapedunnu
</s>	</s>
ക്വീൻസ്‌ലാന്റിലെ	queensandile
സംരക്ഷിതപ്രദേശങ്ങൾ	samrakshithapradeshangal
</s>	</s>
ഡയലോഗ്	dialogue
സെന്ററിന്	centerinu
കീഴിൽ	keezhil
സംഘടിപ്പിച്ച	samghadippicha
ദിശ	disha
കൾച്ചറൽ	cultural
എക്സിബിഷൻ	exhibition
ശ്രദ്ധേയമായിരുന്നു	sradheyamayirunnu
</s>	</s>
ഗിയർബോക്സ്	gearbox
നിർമ്മിക്കുന്നതിലുണ്ടായ	nirmikkunnathilundaya
സാങ്കേതികതടസ്സം	sangethikathadasam
ജർമൻ	german
സഹായത്തോടെ	sahayathode
മറികടന്നു	marikadannu
</s>	</s>
ഈ	ee
ചിത്രത്തിലൂടെ	chithrathilude
എസ്	s
</s>	</s>
ഇന്നത്തെ	ennathe
പാശ്ചാത്യരീതിയിലുള്ള	pashchathyareethiyilulla
വർഷക്കണക്ക്	varshakkanakku
ക്രിസ്തുവിന്റെ	christhuvinte
ജനനത്തിനുശേഷമുള്ള	jananathinusheshamulla
വർഷങ്ങൾ	varshangal
എണ്ണാൻ	yennan
പുരാതനകാലം	purathanakalam
മുതൽ	muthal
നടന്ന	nadanna
ശ്രമത്തിന്റെ	sramathinte
ഭാഗമാണ്‌	bhagamanu
</s>	</s>
മിസൈലുകളും	missilukalum
ബോംബുകളും	bombukalum
സുരക്ഷിതമായി	surakshithamayi
ലക്ഷ്യസ്ഥാനത്ത്	lakshyasthanathu
എത്തിക്കുവാനും	yethikkuvanum
കൃത്യമായി	krithyamayi
പ്രയോഗിക്കാനും	prayogikkanum
ഡ്രോണുകൾക്കു	dronukalku
സാധിക്കും	sadhikkum
</s>	</s>
ഇംഗ്ലിഷിലും	englishilum
മലയാളത്തിലും	malayalathilum
ശാസ്ത്രലേഖനങ്ങളും	shasthralekhanangalum
പരമ്പരകളും	parambarakalum
എഴുതുന്നു	yezhuthunnu
കർട്ടൂണിസ്റ്റാണ്	cartoonistanu
ശാസ്ത്രപ്രചാരകനാണ്	shasthrapracharakananu
പോപ്പുലർ	popular
സയൻസ്	science
പുസ്തകങ്ങളുടെ	pusthakangalude
കർത്താവ്	karthavu
</s>	</s>
രചയിതാവായ	rachithavaya
അബുൾ	abul
കാസിം	qasim
ഫിർദോസി	firdowsi
ഇറാനിലെ	iranile
മശ്‌ഹദിനടുത്തുള്ള	mashadinaduthulla
തുസ്	tus
എന്ന	yenna
സ്ഥലത്താണ്	sthalathanu
ഇദ്ദേഹം	edheham
ജനിച്ചത്	janichathu
</s>	</s>
രണ്ടു	randu
കുട്ടികളേയും	kuttikaleyum
നെപോളിയൻ	nepolean
സ്വീകരിച്ചെങ്കിലും	sveekarichengilum
ബോണപാർട്ട്	bonaparte
കുടുംബാംഗങ്ങളെന്ന	kudumbangangalenna
നിലക്കുള്ള	nileykulla
അവകാശങ്ങളൊന്നും	avakashangalonnum
നല്കിയില്ല	nalkiyilla
</s>	</s>
കുട്ടികളിൽ	kuttikalil
വിജ്ഞാനത്തോടൊപ്പം	vijnjanathodoppam
മൂല്യബോധവും	moolyabodhavum
സർഗാത്മകതയും	sargathmakathayum
സാമൂഹികാവബോധവും	samuhikavabodhavum
വളർത്തിയെടുക്കുവാനായി	valarthiyedukkuvanayi
രൂപം	roopam
നൽകിയ	nalkiya
കൂട്ടായ്മയാണ്	koottaymayanu
മലർവാടി	malarvadi
ബാലസംഘം	balasangam
</s>	</s>
മലബാറിലെ	malabarile
അനുഷ്ഠാന	anushttana
കലകളായ	kalakalaya
തെയ്യം	theyyam
തിറ	thira
ബലിക്കളം	balikkalam
എന്നിവയെക്കുറിച്ച്	yennivayekurichu
നിരവധി	niravadhi
പഠനങ്ങൾ	padanangal
നടത്തിയിരുന്നു	nadathiyirunnu
</s>	</s>
പിതാവ്‌	pithavu
റെയിൽവേയിൽ	railwayil
ടിക്കറ്റ്‌	ticket
എക്സാമിനറായിരുന്നു	examinerayirunnu
</s>	</s>
1904	1904
ൽ	il
വരാണസിയിൽ	varanasiyil
ജനിച്ചു	janichu
ജനനത്തിയ്യതി	jananathiyathi
കൃത്യമായി	krithyamayi
അറിവില്ല	arivilla
</s>	</s>
സ്കൂൾ	school
ജീവിതം	jeevitham
ആസ്പദമാക്കി	aspadhamakki
ബിബിസി	bbc
നിർമ്മിച്ച	nirmicha
വാട്ടർലൂ	waterlu
റോഡ്	road
2009	2009
എന്ന	yenna
നാടകീയ	nadakiya
പരമ്പരയിലെ	parambarayile
ലിൻഡ്സേ	lindse
ജെയിംസ്	james
എന്ന	yenna
പരുക്കൻ	parukkan
പെൺകുട്ടി	penkutty
ജോൺ	john
ബ്രെയിനെയുടെ	braineyude
റൂം	room
അറ്റ്	at
ദ	the
ടോപ്പ്	top
2012	2012
എന്ന	yenna
നോവലിനെ	noveline
ആസ്പദമാക്കി	aspadhamakki
ബിബിസി	bbc
ഫോർ	four
ചാനൽ	channel
അവതരിപ്പിച്ച	avatharipicha
ഒരു	oru
ടെലിവിഷൻ	television
പരമ്പരയിലെ	parambarayile
സൂസന്	susanu
ബ്രൌൺ	brown
ജൂലിയൻ	julian
ഫെല്ലോവ്സിന്റെ	fellowsinte
നാലു	naalu
ഭാഗങ്ങളുള്ള	bhagangalulla
ടൈറ്റാനിക്	titanic
2012	2012
എന്ന	yenna
മിനി	mini
പരമ്പരയിലെ	parambarayile
ആനീ	annie
ഡെസ്മോണ്ട്	desmond
ഡാൻസിംഗ്	dancing
ഓണ്	on
ദ	the
എഡ്ജ്	edge
2013	2013
എന്ന	yenna
സ്റ്റീഫൻ	stephen
പോളിയാക്കോഫിന്റെ	poliakoffinte
യഥാർത്ഥ	yathartha
നാടക	nadaka
പരമ്പരയിലെ	parambarayile
റോസീ	rosy
എന്നിവ	yenniva
ജെന്ന	jenna
കോൾമാന്റെ	colemante
ഏറെ	yere
ശ്രദ്ധേയത	sradheyatha
നേടിയ	nediya
കഥാപാത്രങ്ങളായിരുന്നു	kadhapathrangalayirunnu
</s>	</s>
വളർച്ചയുടെ	valarchayude
തുടക്കത്തിൽ	thudakathil
തണൽ	thanal
വേണമെങ്കിലും	venamengilum
പിടിച്ചുകിട്ടിയാൽ	pidichukettiyal
വളരെ	valare
വേഗം	vegam
വളർന്ന്	valarnu
അഞ്ചാം	anjam
വർഷമാവുമ്പോഴേക്കും	varshamavumbozhekum
കായ്ച്ച്	kaychu
തുടങ്ങും	thudangum
</s>	</s>
മെസിഞ്ചറിൽ	messengeril
ഉണ്ടായിരുന്നതുപോലെയുള്ള	undayirunnathupoleyulla
സ്പെക്ട്രോമീറ്ററുകളുടെ	spectrometerukalude
നിര	nira
മാപ്പെർ	mapper
പേടകത്തിൽ	pedakathil
ഉണ്ടായിരിക്കും	undayirikkum
ഇവയുപയോഗിച്ച്	evayupayogichu
ഗ്രഹത്തെ	grahaththe
ഇൻഫ്രാറെഡ്	infrared
അൾട്രാവയലറ്റ്	ultraviolet
എക്സ്-കിരണം	x-kiranom
ഗാമ	gama
കിരണം	kiranom
തുടങ്ങി	thudangi
വ്യത്യസ്ത	vyathyastha
തരംഗദൈർഘ്യങ്ങളിൽ	tharangadairkhyangalil
പഠനവിധേയമാക്കുകയും	padanavidheyamakkukayum
ചെയ്യും	cheyyum
</s>	</s>
മഹാഭാരത	mahabharatha
യുദ്ധത്തിന്	yudhathinu
ശേഷം	shesham
പട്ടാഭിഷേകം	pattabhishekam
ചെയ്യപ്പെടുന്നതും	cheyyapedunnathum
അർജുനനാണ്	arjunananu
</s>	</s>
പ്രദേശത്തെ	predeshathe
ഏറ്റവും	yettavum
ഉയർന്ന	uyarnna
സ്ഥലത്തെ	sthalathe
വലിയ	valiya
പറമ്പ്	parambu
അല്ലെങ്കിൽ	allengil
നിരപ്പ്	nirappu
എന്നൊക്കെ	yennokke
പറയാറുണ്ട്	parayarundu
.	.
</s>	</s>
വേനൽക്കാലത്ത്	venalkalathu
പൂക്കുകയും	pookukayum
വസന്തം	vasantham
കഴിയുന്നതോടെ	kazhiyunnathode
ഇല	ela
പൊഴിക്കുകയും	pozhiyukayum
ചെയ്യുന്ന	cheyyunna
ഒരു	oru
മരമാണ്	maramanu
അലസിപ്പൂമരം	alasipoomaram
അഥവാ	athava
ഗുൽമോഹർ	gulmohar
</s>	</s>
അവർ	avar
വഹബ്	vahab
ഇബ്ൻ	eben
അബ്ദുൽ	abdul
മനാഫ്	manaf
ഇബ്ൻ	eben
സുഹ്റ	suhra
ഇബ്ൻ	eben
കിലാബ്	kilab
ഇബ്ൻ	eben
മുർറത്തിന്റെ	murathinte
